sample_id,severity,file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,number
4922,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4922.java,FirstPaintListener,class,3,3,0,3,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2,0,4922
3081,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3081.java,SingleThreadAccessCheckingTypeSerializer$SingleThreadAccessCheckingTypeSerializerSnapshot,innerclass,4,4,0,4,5,2,0,0,10,0.0,0.0,0.0,5,0,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,3,2,0,0,0,0,0,0,0,19,9,0,3081
3081,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3081.java,SingleThreadAccessCheckingTypeSerializer$SingleThreadAccessCheck,innerclass,1,1,0,1,2,1,0,3,0,0.0,,,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,9,0,0,0,0,1,1,0,1,1,1,0,0,0,0,15,10,0,3081
3081,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3081.java,SingleThreadAccessCheckingTypeSerializer$SingleThreadAccessChecker,innerclass,4,4,0,4,2,1,0,4,0,0.5,,,2,0,0,1,0,1,1,0,0,0,2,1,0,2,0,0,1,0,1,12,1,0,0,0,1,1,1,3,1,2,0,0,0,0,29,10,0,3081
4088,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4088.java,BoostQParserPlugin,class,5,5,0,5,1,2,0,0,0,1.0,,,1,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,1,0,0,37,1,0,0,0,0,2,0,2,0,2,0,1,0,0,21,1,0,4088
4088,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4088.java,BoostQParserPlugin$Anonymous1,anonymous,6,6,0,6,6,1,0,10,0,0.33333334,1.0,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,30,4,0,1,0,1,2,1,6,0,5,1,0,0,0,32,-1,0,4088
9584,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9584.java,XSSimpleType,interface,4,4,0,4,8,1,0,0,28,1.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,23,23,23,0,0,0,23,0,0,33,0,0,0,0,0,0,23,23,0,23,0,0,0,0,162,1,0,9584
1866,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1866.java,ElsqlComponentAutoConfiguration$GroupConditions,innerclass,1,1,0,1,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,8,0,1866
1866,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1866.java,ElsqlComponentAutoConfiguration,class,25,26,1,25,8,2,0,19,0,0.0,,,1,0,1,0,0,0,1,0,0,0,5,1,0,5,0,0,1,0,0,46,1,2,0,1,2,9,0,10,0,13,3,0,1,0,43,1,1,1866
3902,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3902.java,H2MergerTokenFactory,class,10,11,1,10,4,2,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,0,0,0,0,0,0,0,0,4,0,0,24,1,0,3902
3902,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3902.java,H2MergerTokenFactory$Anonymous1,anonymous,1,1,0,1,1,1,0,4,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,-1,0,3902
3902,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3902.java,H2MergerTokenFactory$Anonymous3,anonymous,2,2,0,2,1,1,0,4,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,24,-1,0,3902
3902,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3902.java,H2MergerTokenFactory$Anonymous2,anonymous,2,2,0,2,1,1,0,5,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,1,0,0,0,0,0,20,-1,0,3902
3902,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3902.java,H2MergerTokenFactory$Anonymous4,anonymous,1,1,0,1,4,1,0,3,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,2,0,0,0,0,0,0,0,0,36,-1,0,3902
5397,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5397.java,BinaryOperatorHelper,class,9,10,1,9,5,2,0,7,10,0.0,0.0,0.0,5,0,0,0,0,5,5,1,2,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,2,0,2,0,0,0,2,56,1024,0,5397
5383,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5383.java,ConnectionPool$ExpiryEntry,innerclass,2,2,0,2,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,7,24,0,5383
5383,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5383.java,ConnectionPool$CleanupTrigger,innerclass,9,9,0,9,11,1,0,5,47,0.77272725,0.022222223,0.022222223,11,0,10,1,0,0,10,0,0,0,2,0,0,2,0,0,1,0,0,36,2,0,0,0,0,3,1,2,1,2,0,0,0,0,48,18,0,5383
5383,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5383.java,ConnectionPool$CacheKey,innerclass,2,2,0,2,7,1,0,3,0,0.0,1.0,1.0,3,0,2,0,0,1,3,0,0,0,2,0,0,0,0,2,2,0,0,27,6,0,2,0,0,0,0,3,0,3,1,0,0,0,39,8,0,5383
5383,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5383.java,ConnectionPool,class,16,18,2,16,46,1,0,47,87,0.7894737,0.3030303,0.42424244,19,1,0,7,0,12,12,0,1,3,8,2,0,4,0,4,7,0,3,323,18,1,7,2,2,8,5,32,1,28,3,0,4,1,116,16,0,5383
5383,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5383.java,ConnectionPool$ExpiryList,innerclass,10,10,0,10,21,1,0,22,0,0.35,0.7111111,0.8,10,0,0,0,0,10,10,0,0,0,2,0,0,2,0,0,1,0,0,71,11,3,2,0,0,0,0,16,0,12,2,0,0,0,66,26,0,5383
2361,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2361.java,EntrySetIterator,class,7,8,1,7,6,1,0,5,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,25,2,0,0,1,0,0,3,4,1,3,1,0,0,0,27,2,0,2361
4710,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4710.java,WebsocketFinalizer,class,12,13,1,12,7,2,0,14,0,0.14285715,0.71428573,0.71428573,7,0,6,0,0,1,7,0,0,0,1,0,0,0,0,1,1,0,0,25,6,0,0,0,0,2,0,1,0,9,0,0,0,7,23,16,0,4710
9234,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9234.java,TwitterRevokedToken,class,3,3,0,3,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,1,0,9234
8894,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8894.java,MediaParser,class,7,7,0,7,2,2,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,2,0,2,1,2,0,0,0,0,17,1,0,8894
8658,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8658.java,ClusterControl,class,20,21,1,20,19,1,0,29,25,0.68571436,0.35897437,0.7051281999999999,14,0,13,1,0,0,13,0,0,0,5,0,0,5,0,0,4,0,0,89,10,0,2,2,0,2,2,17,0,17,1,0,0,0,135,1,0,8658
14454,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14454.java,ServletContextListenerStartup,class,13,15,1,14,15,1,0,16,1,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,1,1,0,0,2,0,0,57,1,3,5,4,0,7,0,14,3,9,4,0,0,0,70,1,0,14454
7225,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7225.java,BatchlogResponseHandler,class,8,9,1,8,11,2,0,12,0,0.65,1.0,1.0,10,0,5,0,5,0,10,0,0,0,4,1,0,1,1,2,1,0,0,55,5,0,1,0,0,1,1,4,0,4,1,0,2,0,40,1,0,7225
7225,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7225.java,BatchlogResponseHandler$BatchlogCleanup,innerclass,3,3,0,3,3,1,0,3,0,0.33333334,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,1,0,2,1,0,2,0,0,12,0,0,1,0,0,1,1,3,0,3,1,0,0,0,10,9,0,7225
7225,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7225.java,BatchlogResponseHandler$BatchlogCleanupCallback,interface,0,0,0,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,7225
5432,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5432.java,Perms,class,2,2,0,2,3,2,0,0,0,0.0,1.0,1.0,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,12,1,0,1,0,0,1,0,1,0,1,1,0,0,0,16,9,0,5432
8102,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8102.java,DefaultStatisticsRepository,class,9,10,1,9,10,1,0,11,28,0.7222221999999999,0.035714287000000004,0.035714287000000004,9,0,8,1,0,0,8,0,0,0,2,0,0,2,0,0,0,0,0,36,3,0,0,0,0,0,0,4,0,3,1,0,0,0,21,1,0,8102
12019,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12019.java,SafeFileOutputStream,class,5,6,1,5,17,2,0,12,0,0.4,1.0,1.0,5,1,4,1,0,0,4,0,0,0,3,0,0,2,0,1,1,0,2,73,3,0,2,2,0,6,0,8,5,5,3,0,0,0,32,1,0,12019
9787,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9787.java,ForkOnceCodeGenerator,class,5,5,0,5,5,1,0,4,1,0.0,,,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,1,2,2,0,0,0,3,8,0,6,2,0,0,0,25,17,0,9787
897,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/897.java,N4JSLambdaValidator,class,9,10,1,9,5,2,0,9,3,1.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,19,0,1,0,0,0,0,0,3,0,4,1,0,0,0,83,1,0,897
3282,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3282.java,Since2014,class,3,3,0,3,3,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,0,3282
2188,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2188.java,MapJoinOneStringKeyInnerBigOnlyNativeVectorOptimizedBench,class,2,2,0,2,1,2,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,2188
7796,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7796.java,VoidCallInstruction,class,9,11,2,9,14,2,0,8,1,0.53333336,0.38888890000000004,0.7777778000000001,10,1,9,1,0,0,9,0,0,0,3,0,0,3,0,0,2,0,0,46,7,1,3,0,0,0,2,7,0,5,2,0,0,0,45,17,0,7796
5618,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5618.java,TestAnnotatedClass,class,2,2,0,2,5,1,0,2,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,0,0,0,0,0,0,0,0,25,1,0,5618
7741,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7741.java,SessionPersistenceApi,interface,17,17,0,17,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,1,0,7741
13111,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13111.java,TopicSubscription$DispatchedNode,innerclass,3,3,0,3,5,1,0,3,0,0.5,0.5,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,20,3,0,0,0,1,0,0,3,0,3,0,0,0,0,13,10,0,13111
3533,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3533.java,AnnotationReadingVisitorUtils,class,10,11,1,10,24,1,0,16,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,78,3,6,2,1,6,0,5,27,0,18,5,0,0,0,76,1024,0,3533
11841,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11841.java,CassandraSieveRepositoryModule,interface,1,1,0,1,0,1,0,14,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,5,0,1,0,11,0,0,0,10,27,1,0,11841
7806,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7806.java,Operator,class,3,11,8,3,3,2,0,2,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,2,0,0,1,0,0,0,0,0,24,9,0,7806
9803,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9803.java,BaremetalPingPxeResource,class,17,18,1,17,39,2,0,30,3,0.5740741,0.3,0.3,6,0,3,1,2,0,5,0,0,0,9,2,0,2,0,7,2,0,9,192,16,1,15,4,1,55,19,32,6,30,2,0,0,0,110,1,10,9803
7184,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7184.java,ValueCommons,class,2,2,0,2,1,1,0,0,0,0.0,,,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,1,0,1,0,0,15,1,0,7184
7184,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7184.java,ValueCommons$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,7184
707,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/707.java,GExpressionsHelper,class,2,3,1,2,3,1,0,5,1,0.0,,,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,2,1,0,0,1,0,0,2,0,1,1,0,0,0,27,1,0,707
4466,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4466.java,HelloREEFEnvironment,class,7,8,1,7,2,1,0,12,1,0.5,,,2,1,1,1,0,0,1,0,0,0,4,4,0,4,0,0,4,0,0,15,0,0,0,1,0,5,2,6,0,6,1,0,0,0,47,17,0,4466
8248,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8248.java,TransactionIdConversion,class,9,10,1,9,6,1,0,20,3,0.0,0.0,0.0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,47,5,0,1,0,0,0,0,11,0,10,1,0,0,0,20,1,0,8248
10222,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10222.java,SplitTableRegionProcedure$StoreFileSplitter,innerclass,7,7,0,7,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,13,1,0,0,0,0,0,0,3,0,3,0,0,0,0,38,2,0,10222
10222,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10222.java,SplitTableRegionProcedure,class,46,57,2,55,134,2,0,181,532,0.85,0.1764706,0.29411766,40,1,6,22,12,0,18,0,0,0,7,2,0,7,0,0,2,0,3,504,32,7,27,8,2,73,23,70,28,60,3,0,1,0,321,1,20,10222
9618,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9618.java,ObjectStringMessageConverter,class,3,3,0,3,3,2,0,3,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,1,0,1,1,0,0,0,10,1,0,9618
2995,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2995.java,AbstractRecordsInspector,class,0,0,0,0,7,1,0,0,3,0.33333334,0.4,0.4,6,0,6,0,0,0,6,2,0,0,1,0,0,1,0,0,0,0,0,17,2,0,0,0,0,0,1,1,0,1,0,0,0,0,44,1025,0,2995
11114,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11114.java,PropertyPathPart,interface,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,11114
3335,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3335.java,SuperPackageFactory,interface,5,6,1,5,3,1,0,1,3,1.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,30,1,0,3335
8923,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8923.java,OplogEntryIdSet,class,2,2,0,2,8,1,0,3,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,26,3,0,1,0,0,0,5,2,1,2,1,0,0,0,26,8,0,8923
539,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/539.java,AbstractConditional,class,7,8,1,7,8,1,0,6,0,0.5,0.16666667,0.16666667,4,0,0,0,1,3,4,1,0,0,3,0,0,3,0,0,0,0,0,26,2,0,1,0,0,1,0,5,0,6,1,0,0,0,72,1025,0,539
6932,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6932.java,CompleteGraph,class,7,7,0,7,3,2,0,6,0,0.0,1.0,1.0,3,0,2,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,3,0,0,0,0,3,0,1,1,1,0,0,0,0,27,1,0,6932
14534,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14534.java,Logger,class,18,205,187,18,149,1,0,54,843,0.9206349,0.32392156,0.6172549,63,8,46,12,1,4,51,0,2,2,21,6,2,18,0,1,6,0,6,528,59,7,44,1,1,15,4,83,3,65,4,1,1,0,423,1,0,14534
14534,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14534.java,Logger$LoggerHelper,innerclass,1,1,0,1,1,1,0,3,0,1.0,-1.0,-1.0,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0,2,0,0,4,8,1,0,0,0,0,2,0,3,0,3,0,0,0,0,14,10,0,14534
14534,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14534.java,Logger$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,18,0,0,0,0,0,0,0,0,2,-1,0,14534
12623,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12623.java,FFMPEGTranscoder$SegmentFileData,innerclass,0,0,0,0,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,10,0,12623
5208,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5208.java,EndStreamTuple,class,2,2,0,2,2,2,0,1,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,1,2,0,1,0,0,0,0,10,1,0,5208
15158,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/15158.java,TokensFile,class,16,17,1,16,14,1,0,32,21,0.0,0.0,0.0,7,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,76,7,0,4,2,0,6,0,15,3,13,1,0,0,0,51,1,0,15158
1708,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1708.java,FollowSets000,class,2,2,0,2,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,6,0,0,8,0,0,0,0,0,0,6,6,0,6,0,0,0,0,20,10,0,1708
7379,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7379.java,WindowActionMappingListener,interface,7,9,2,7,4,2,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,1,0,7379
7379,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7379.java,WindowActionMappingListener$Listeners,innerclass,7,7,0,7,4,2,0,5,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,4,20,9,0,7379
11458,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11458.java,MachOSymtab,class,4,4,0,4,23,1,0,16,13,0.71590906,0.38181818,0.8181818000000001,11,1,0,0,0,11,11,0,0,0,8,0,0,8,0,0,5,0,0,115,8,6,0,0,7,2,13,34,6,30,2,0,0,0,76,16,0,11458
2229,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2229.java,DocIdSetIterator,class,2,3,1,2,12,1,0,2,16,0.5,0.10714286,0.10714286,8,3,7,0,1,0,8,4,4,0,1,1,1,0,0,0,1,0,0,94,4,1,0,0,0,3,1,2,2,2,1,3,0,0,140,1025,0,2229
2229,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2229.java,DocIdSetIterator$Anonymous1,anonymous,0,0,0,0,6,1,0,0,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,20,4,0,0,0,0,0,3,3,0,1,0,0,0,0,20,-1,0,2229
2229,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2229.java,DocIdSetIterator$Anonymous3,anonymous,1,1,0,1,6,1,0,1,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,24,4,0,0,0,0,0,2,4,2,1,1,0,0,0,19,-1,0,2229
2229,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2229.java,DocIdSetIterator$Anonymous2,anonymous,1,1,0,1,5,1,0,1,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,19,4,0,0,0,0,0,2,3,1,1,1,0,0,0,18,-1,0,2229
6729,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6729.java,SwitchOnFirstConditionalInnerSubscriber,class,7,7,0,7,12,1,0,7,0,0.25,0.10714286,0.10714286,8,0,7,0,0,1,8,0,0,0,2,0,0,0,0,2,2,0,0,37,5,0,2,0,0,0,0,2,0,2,1,0,0,0,28,24,0,6729
11464,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11464.java,MSATokenRequest,class,6,7,1,6,8,1,0,10,4,0.55,0.33333334,0.33333334,4,2,3,1,0,0,3,0,0,0,5,1,0,5,0,0,5,0,1,124,4,1,1,0,0,5,1,8,0,7,2,1,2,0,75,16,0,11464
11464,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11464.java,MSATokenRequest$Result$Status,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,11464
11464,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11464.java,MSATokenRequest$GrantType,innerclass,0,0,0,0,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,4,0,0,0,0,0,2,0,2,0,2,0,0,0,0,10,25,0,11464
11464,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11464.java,MSATokenRequest$Result,innerclass,2,2,0,2,6,1,0,2,2,0.6,0.4,1.0,5,0,4,0,0,1,5,0,0,0,4,0,0,4,0,0,1,0,0,27,4,0,1,0,0,3,1,7,0,4,1,0,1,0,36,25,0,11464
11464,none,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11464.java,MSATokenRequest$Anonymous1,anonymous,10,10,0,10,11,1,0,14,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,3,1,1,11,5,13,2,7,2,0,0,0,35,-1,0,11464
