file,class,method,variable,usage
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,"getAlertPublishEventsByPolicyId/2[java.lang.String,int]",handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,"getAlertPublishEventsByPolicyId/2[java.lang.String,int]",LOG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,listPublishmentType/0,handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,addCluster/1[StreamingCluster],handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,getPublishmentsByPolicyId/1[java.lang.String],handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,listAssignments/0,handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,addTopology/1[Topology],handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,addPublishment/1[Publishment],handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,addScheduleState/1[ScheduleState],handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,removeDataSource/1[java.lang.String],handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,listClusters/0,handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,listPolicies/0,handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,getScheduleState/1[java.lang.String],handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,addDataSource/1[Kafka2TupleMetadata],handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,removeTopology/1[java.lang.String],handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,removeCluster/1[java.lang.String],handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,createStream/1[StreamDefinition],handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3932.java,JdbcMetadataDaoImpl,addAlertPublishEvent/1[AlertPublishEvent],handler,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9954.java,FileDiskCacheAttributes,setMaxRetriesOnDelete/1[int],maxRetriesOnDelete,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9954.java,FileDiskCacheAttributes,setMaxRetriesOnTouch/1[int],maxRetriesOnTouch,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9954.java,FileDiskCacheAttributes,setMaxNumberOfFiles/1[int],maxNumberOfFiles,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9954.java,FileDiskCacheAttributes,getMaxNumberOfFiles/0,maxNumberOfFiles,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9954.java,FileDiskCacheAttributes,isTouchOnGet/0,touchOnGet,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9954.java,FileDiskCacheAttributes,setTouchOnGet/1[boolean],touchOnGet,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9954.java,FileDiskCacheAttributes,getMaxRetriesOnTouch/0,maxRetriesOnTouch,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9954.java,FileDiskCacheAttributes,getMaxRetriesOnDelete/0,maxRetriesOnDelete,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13240.java,PerChannelBookieClient$ReadLacCompletion,"ReadLacCompletion/4[PerChannelBookieClient.CompletionKey,ReadLacCallback,java.lang.Object,long]",cb,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13240.java,PerChannelBookieClient$ReadLacCompletion,errorOut/1[int],cb,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13240.java,PerChannelBookieClient$ReadLacCompletion,handleV3Response/1[BookkeeperProtocol.Response],cb,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3931.java,CocoonRunnable,doRun/0,target,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3931.java,CocoonRunnable,CocoonRunnable/1[java.lang.Runnable],target,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6039.java,RMContainerFinishedEvent,getRemoteContainerStatus/0,remoteContainerStatus,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6039.java,RMContainerFinishedEvent,"RMContainerFinishedEvent/3[ContainerId,ContainerStatus,RMContainerEventType]",remoteContainerStatus,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7369.java,CreateZoneDetails$ZoneType,getValue/0,value,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7369.java,CreateZoneDetails$ZoneType,ZoneType/1[java.lang.String],value,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7369.java,CreateZoneDetails$ZoneType,create/1[java.lang.String],map,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,equals/1[java.lang.Object],name,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,getName/0,name,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,getServiceRate/0,serviceRate,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,reset/0,lastTime,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,reset/0,totalServiceTime,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,reset/0,totalEvents,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,reset/0,count,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,reset/0,serviceRate,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,reset/0,cumulativeEvents,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"MetricsImpl/5[java.lang.String,int,long,double,double]",name,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"MetricsImpl/5[java.lang.String,int,long,double,double]",estimationTime,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"MetricsImpl/5[java.lang.String,int,long,double,double]",threshold,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"MetricsImpl/5[java.lang.String,int,long,double,double]",smoothing,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"MetricsImpl/5[java.lang.String,int,long,double,double]",estimationSize,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,getThreshold/0,threshold,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,toString/0,name,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,hashCode/0,name,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,compareTo/1[Metrics],name,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"recordServiceRate/2[int,long]",lastTime,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"recordServiceRate/2[int,long]",totalServiceTime,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"recordServiceRate/2[int,long]",totalEvents,5
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"recordServiceRate/2[int,long]",count,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"recordServiceRate/2[int,long]",estimationTime,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"recordServiceRate/2[int,long]",serviceRate,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"recordServiceRate/2[int,long]",smoothing,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"recordServiceRate/2[int,long]",cumulativeEvents,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,"recordServiceRate/2[int,long]",estimationSize,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2120.java,MetricsFactory$MetricsImpl,getTotalEvents/0,cumulativeEvents,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4032.java,JdtBasedConstructorScope$LazyDefaultConstructorDescription,getEObjectOrProxy/0,proxy,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4032.java,JdtBasedConstructorScope$LazyDefaultConstructorDescription,getEObjectURI/0,uri,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4032.java,JdtBasedConstructorScope$LazyDefaultConstructorDescription,computeURI/0,uriHelper,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4032.java,JdtBasedConstructorScope$LazyDefaultConstructorDescription,computeURI/0,type,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4032.java,JdtBasedConstructorScope$LazyDefaultConstructorDescription,"LazyDefaultConstructorDescription/3[IType,TypeURIHelper,IQualifiedNameConverter]",uriHelper,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4032.java,JdtBasedConstructorScope$LazyDefaultConstructorDescription,"LazyDefaultConstructorDescription/3[IType,TypeURIHelper,IQualifiedNameConverter]",converter,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4032.java,JdtBasedConstructorScope$LazyDefaultConstructorDescription,"LazyDefaultConstructorDescription/3[IType,TypeURIHelper,IQualifiedNameConverter]",type,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4032.java,JdtBasedConstructorScope$LazyDefaultConstructorDescription,getQualifiedName/0,qualifiedName,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4032.java,JdtBasedConstructorScope$LazyDefaultConstructorDescription,getQualifiedName/0,converter,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4032.java,JdtBasedConstructorScope$LazyDefaultConstructorDescription,getQualifiedName/0,type,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4940.java,DataSourceIndex,getDataSource/0,metadataProvider,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4940.java,DataSourceIndex,getDataSource/0,dataset,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4940.java,DataSourceIndex,getDataSource/0,dataverse,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4940.java,DataSourceIndex,"DataSourceIndex/4[Index,java.lang.String,java.lang.String,MetadataProvider]",metadataProvider,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4940.java,DataSourceIndex,"DataSourceIndex/4[Index,java.lang.String,java.lang.String,MetadataProvider]",index,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4940.java,DataSourceIndex,"DataSourceIndex/4[Index,java.lang.String,java.lang.String,MetadataProvider]",dataset,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4940.java,DataSourceIndex,"DataSourceIndex/4[Index,java.lang.String,java.lang.String,MetadataProvider]",dataverse,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4940.java,DataSourceIndex,getIndex/0,index,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4940.java,DataSourceIndex,getId/0,index,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10142.java,CoapEncoder,"encode/2[CoapMessage,java.lang.Void]",LOG,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10142.java,CoapEncoder,"encode/2[CoapMessage,java.lang.Void]",HEADER_SIZE,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,containsAll/1[Collection<?>],slice,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,replaceAll/1[UnaryOperator<E>],slice,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,"subList/2[int,int]",slice,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,"set/2[int,E]",slice,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,"CowSubList/3[java.lang.Object[],int,int]",slice,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,lastIndexOf/1[java.lang.Object],slice,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,retainAll/1[Collection<?>],slice,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,size/0,slice,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,listIterator/1[int],slice,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,sort/1[Comparator<? super E>],slice,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,isEmpty/0,slice,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,"add/2[int,E]",slice,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,get/1[int],slice,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,clear/0,slice,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,removeAll/1[Collection<?>],slice,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,"addAll/2[int,Collection<? extends E>]",slice,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,remove/1[int],slice,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9251.java,CowSubList,indexOf/1[java.lang.Object],slice,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1396.java,AMD64IndirectCallOp,"AMD64IndirectCallOp/8[ResolvedJavaMethod,Value,Value[],Value[],Value,Value,LIRFrameState,GraalHotSpotVMConfig]",metaspaceMethod,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1396.java,AMD64IndirectCallOp,"AMD64IndirectCallOp/8[ResolvedJavaMethod,Value,Value[],Value[],Value,Value,LIRFrameState,GraalHotSpotVMConfig]",config,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1396.java,AMD64IndirectCallOp,"AMD64IndirectCallOp/8[ResolvedJavaMethod,Value,Value[],Value[],Value,Value,LIRFrameState,GraalHotSpotVMConfig]",TYPE,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1396.java,AMD64IndirectCallOp,"emitCode/2[CompilationResultBuilder,AMD64MacroAssembler]",METHOD,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1396.java,AMD64IndirectCallOp,verify/0,metaspaceMethod,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1396.java,AMD64IndirectCallOp,verify/0,METHOD,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3315.java,Registration,"Registration/2[java.lang.Class<T>,List<PropertyDescriptor>]",proxyClass,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3315.java,Registration,"Registration/2[java.lang.Class<T>,List<PropertyDescriptor>]",propertyDescriptors,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3315.java,Registration,getPropertyDescriptors/0,propertyDescriptors,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3315.java,Registration,getProxyClass/0,proxyClass,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6392.java,TheiaDeleteFileDialog,waitDialogDesapearance/0,seleniumWebDriverHelper,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6392.java,TheiaDeleteFileDialog,clickOkButton/0,seleniumWebDriverHelper,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6392.java,TheiaDeleteFileDialog,waitDialog/0,seleniumWebDriverHelper,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6392.java,TheiaDeleteFileDialog,clickCancelButton/0,seleniumWebDriverHelper,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6392.java,TheiaDeleteFileDialog,TheiaDeleteFileDialog/1[SeleniumWebDriverHelper],seleniumWebDriverHelper,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10941.java,FacebookPageFeedDataCollector,getData/1[IdConfig],LOGGER,5
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10941.java,FacebookPageFeedDataCollector,getData/1[IdConfig],MAPPER,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10941.java,FacebookPageFeedDataCollector,"getPosts/2[java.lang.String,Paging<Post>]",MAX_ATTEMPTS,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10941.java,FacebookPageFeedDataCollector,"getPosts/2[java.lang.String,Paging<Post>]",LIMIT,1
